"chinook","chum","sockeye"
5453.69612894855,1480.13409200565,257.98658643563
5818.75279975372,1910.23386016812,247.386535952711
5977.32933219341,2226.39875498855,272.278052276915
4688.02853665871,1908.50527280431,276.240685900387
4837.95290778551,1993.53197577182,363.382795196643
4698.6298213342,1535.88510164652,249.059830486616
5578.29675025065,1828.15806230833,329.766714824862
4881.95909282869,1791.88064622649,300.392541355154
5137.79394492208,1870.93161265529,262.902216850089
4609.20207013645,1418.41094015082,208.183410229557
6290.09696449781,1744.54097663337,190.243129617032
5188.93679121579,1869.56408924897,185.422892115189
4470.45010260051,1486.94143436419,213.773583622552
5267.08425011255,1340.63002239052,275.480256766924
5732.1133939593,1676.10243426542,256.095083383451
5501.47988608754,2036.5781721659,224.472200328778
4951.56360705295,1529.35871674257,188.519234109493
4986.82339130691,2084.86403989996,270.913389667414
5190.57977609549,1909.14083125563,324.118683927863
5023.490166108,1672.33641173846,268.355283958022
4790.99635987222,1431.87413927131,295.890674207503
5270.06622460446,1539.20230861917,329.460702464739
5531.50040284856,2096.973612303,226.915570695645
5948.87827664724,2531.87697890886,240.663736676093
4783.96330543717,2087.00389273871,326.188179151963
5675.1953789229,2600.33790846632,244.916083855269
4517.86628989236,1560.32429152966,230.197924145643
5662.98186642899,1898.95789627146,199.115570287963
5684.25348297583,1943.2109976512,250.280400041883
5271.85974517488,1703.68047723115,290.63206965292
5988.68273391821,2530.14061750249,274.261502306437
5731.79610898908,1505.68173004197,229.266436269814
4818.95509716986,1630.82397828838,240.445013356664
5744.90795901819,1973.70299364197,246.40569472229
4732.12906515596,1682.87807785548,263.98636266476
5195.99792433702,1284.24871608234,185.307803572668
4956.71843657673,1595.13862002016,308.695448544715
5654.99167425332,2333.2686593722,304.091467139307
5785.38240952515,2094.70821774079,350.87478116399
5569.47571161981,1595.65923069445,303.248925729798
4767.16741916259,1526.18581528281,404.242828942536
4649.40194303115,1551.55319784399,184.624928146924
4942.20831857621,1847.28318373941,376.947216650473
6589.15363616143,2086.63809803092,226.95077181275
5324.56310636354,2152.18619878562,400.657770508139
4712.60788065015,1875.71518067205,200.047182271379
4627.57697761039,1452.28294057803,258.654594491035
4753.72332705776,2001.85278463775,276.367087670544
5546.50521029842,2618.69469861487,244.008743367164
5165.88435525976,1418.82324144687,340.619223107169
4970.65543877957,1907.63926896123,260.945926504788
4933.34034706415,2212.16358221557,217.330707550211
5801.01265910328,2234.09860584397,207.399371137651
5553.97961363686,1639.35993464777,203.306889206914
6015.58569415079,1961.84229700887,246.567691464465
5624.67797529176,1929.40467675364,285.992064919673
5127.43352210437,1426.40299153398,204.664633874724
4915.68266541357,1397.08786761834,183.813016319699
4574.90757079265,1458.34578187793,357.325880685101
4340.2137707561,1584.57168290128,235.114760727742
5368.64189578341,2108.0506755944,309.134618800304
5589.20031825621,1564.61559473679,253.967601215275
5006.78368876236,1957.83663466953,188.941426585562
5274.47631620751,1574.01012209164,205.453227049545
4550.2499752583,1242.52116809244,176.469680816078
4975.21291693585,2020.67885474821,243.916948571894
6084.17708857356,2042.57771729196,227.220160825315
5614.61209245792,1449.81694476374,337.19981538729
5021.54472366763,1716.30359624112,305.64960643102
5559.91252743689,2353.20195654906,187.740170811758
5716.93529416392,1531.31103255579,300.374833460634
4054.21179935596,1273.91185748221,210.126268330233
4522.50132121326,1208.75670400827,241.703398943889
4733.53720238474,1560.67841219379,283.856381303286
5025.6127385105,1799.53537863105,278.837414555128
5226.50123091715,1743.35122434717,226.793255642924
5649.9243255457,2100.22527614367,227.591214332079
5014.02307871797,1440.18163793153,239.479647466934
5026.48629919771,1408.60053651976,206.164538361021
5386.61430682497,2052.19168254572,247.049398309838
5106.4690554197,1808.01963130738,304.713326292402
5056.80021326837,1537.16907015695,234.460406825849
5034.35351980953,1618.80147663663,269.576152371733
5278.38307922498,1808.84948451674,180.595937069029
6398.81757029121,1563.50868136173,204.326954779521
5898.74110295563,1815.8510085316,251.189089361097
5673.70721659967,1943.54052640366,181.240706773577
5453.26148547622,1895.99099705594,283.213347092418
5024.77166854761,2121.05857584765,175.020469710377
5111.2701896545,2116.4003808217,318.465581353762
5787.05046483503,1559.86579455273,344.354533146044
6122.64306295049,1872.9435732988,292.567419997319
5185.9766459369,1759.96691148995,206.499429886591
5858.6755865037,2262.00712318239,253.271242610481
6210.84072427503,2206.5027689328,294.929233241414
5412.54815251464,1927.29441917753,251.796114388282
5503.63566544697,1262.10261881452,177.730504295742
4716.80457731469,1528.85770584556,257.931976268261
5639.98759657073,1945.18785988947,306.012696718922
5041.66914773877,1793.08520257677,261.800022647886
4927.23402061662,1803.78016802635,236.962673960985
5507.31041026225,1894.44845044433,263.386437066933
5260.31107904423,1730.21159585354,336.169632094288
5016.17603590312,1424.44870033578,377.06719844236
4601.20149746681,1481.22680621337,200.726615886696
4813.36881784964,1634.63780567628,248.953829653531
4570.86570997872,1379.70087916889,165.244643322466
4788.73180353737,1605.9709323631,303.708173875057
5310.47194431062,1645.5731998895,211.134517793474
5122.08933185665,1622.45790143865,271.958289950878
5777.98106845057,1647.50200224736,376.876159251818
5073.89222665182,1569.36952238714,193.929213439842
5304.03913711734,1879.46891030203,220.506021305179
5027.17835722784,1638.47378871174,221.157440406377
5076.89574833613,1761.48999736388,155.105804817815
4843.89611368632,1548.29095993479,180.628237376993
4483.16606915434,1613.24401145988,235.708451183131
5779.38275066486,2198.88521494783,296.0687005704
4858.90470216899,1429.05390840746,156.372522746705
5200.81750172981,1728.34884319373,224.469088596356
5553.28946219099,1656.50116003841,197.575292725139
4924.52512777593,1700.53832895486,333.992006137631
5205.68982664095,1788.03663106291,226.15778793068
5559.79723505566,2258.86253338833,261.372178329091
5347.55815671409,1923.77079351086,238.171574092801
5730.43485743235,1738.05220261824,289.089306204091
4881.24835605224,1500.24201304311,255.39639939548
6084.01790788471,2183.70168876651,212.672306780453
4799.50547847058,1500.39070328594,239.036122472284
5025.30168797248,1932.15439567233,194.42722932368
5066.32131571742,2223.02003113498,238.07222949028
4588.07591005699,1785.26882539569,315.901654055426
4599.3201446499,1794.76201016441,159.28536138403
4765.27973600682,1718.93702532771,259.655633685452
5011.65370160567,1582.62743887343,247.724674367211
5715.063820633,1765.408000298,242.055961245578
4860.69062005939,1658.53011529199,153.636569713452
4490.32600872137,2068.61958809841,205.837672946355
5462.8370086405,2370.40965225092,259.302432634015
4747.54423744431,1383.90714578175,215.020359540368
4607.51208413584,1433.41285091771,224.236628932701
5163.01336826819,1300.17330826264,202.937622053767
4894.75749791433,1844.57632421211,266.560365596934
5535.82754225839,1694.42896634134,251.35324009536
5678.11640105836,1682.05430184786,233.227596652947
5242.15470596344,2295.01321787709,265.243332200094
5580.79830932618,1910.85853695187,274.279074062397
4956.66936663482,1994.35241201436,308.884778880173
5038.33319972722,1712.74633464089,279.703273192309
5893.30818001036,1846.02207162873,184.728176093843
4897.99802933293,1544.74658398811,193.481810257154
5398.24233903571,2529.55786571479,160.209402460254
5580.29957276818,1546.71138437953,271.063561263607
4737.92494381583,1823.70043008923,161.508869079336
5303.35683028423,1640.13007178244,216.345674205792
5074.0463979721,1695.99241259114,299.182732320576
4509.80945480308,1277.83810543074,240.043452579936
5522.92643111192,1553.25327617028,206.977247089759
6175.51156420903,2199.77480752008,233.759256828458
4709.77518919012,1497.4425104936,136.946584529233
5201.96044346483,1587.48348768794,201.619121463837
5212.04623202625,2004.84846330254,333.6458914332
4722.33118439831,1751.01844715743,151.041262483576
5419.57396170251,1820.21573784873,190.022146640162
4995.49824591425,1256.66468661367,254.849558319578
4651.57689305104,1404.96412424262,243.445390231938
5792.90151483029,1602.76584493628,186.70957038758
5311.2588311203,2051.3522355497,277.398001322194
6108.23374193263,1753.97933225189,271.546264347984
5166.71089019684,1524.92553559544,127.481253262926
5963.1128229849,2001.37115044636,170.320083676555
5632.44585620198,1794.63147365222,310.286696079669
7046.2784582076,2260.71612636073,245.394624791749
4991.24106305121,1849.80765174099,242.608172566039
5319.85394688479,1497.55629623756,149.748205458867
4944.51424160927,1880.72181110883,242.308185209358
4919.63279848129,1518.18238047672,183.924490644515
4815.74692029318,2211.29863289215,234.686379469184
6315.43789861387,1912.7745891905,252.289602623417
5881.33383520267,2390.47704963687,303.905311167348
4981.59645191902,1515.02985698333,251.182614358683
5600.71340728057,1655.61745942401,299.792636763685
5813.0781417565,2006.02262744693,158.958464985391
5530.2407865522,1731.06505239817,278.44770570883
4468.5575237538,1566.05083703609,222.909498214723
4889.18549886027,1662.10532660805,275.969256270403
4417.14521604672,1771.01892839379,282.38990759428
5317.6362902651,1568.31421033749,258.032584903825
4502.31168670387,1509.91571221403,194.667720808243
5362.03871337996,1250.00520370092,358.912463118684
5979.24825577091,1775.71937259237,240.804587340516
4806.9664937622,1928.17048202771,319.752222055378
5911.44149770817,1453.63792818237,210.916006475337
4497.57260876164,1902.89989663578,273.297394963336
5801.814682068,2185.27407728489,253.448319599836
5857.97698457757,1875.07849655877,182.442124741975
4564.0647719589,1751.26112489271,177.137026374015
5129.21232174192,1890.52904084267,237.405173155541
4478.0531050601,1433.60061803278,263.755729618599
5185.32972874608,1606.65772462303,269.144341414817
5016.23410778584,2055.75613300214,249.382643682399
5497.6045063455,1866.5002148459,229.379118659533
4792.60322036619,1592.7591707574,205.257709539904
4993.19540267485,1559.18573479228,248.062337779176
4940.33136476105,1244.98730431462,318.914119527747
5088.33111467253,1803.54355651269,279.518051047628
4676.15359188137,1407.32213209087,243.27440200703
5504.69052846527,1430.92577547939,312.687394797153
5572.76031561518,2101.15273906859,198.061130089473
5524.05972388805,1841.31228912877,196.062117102782
5388.92557073057,2054.87787800119,250.143435622557
5289.61080862397,1590.12924475734,265.98714051029
5152.19241680482,1447.01889242487,187.041524613398
4945.99468279779,1851.26070059217,260.892616336239
4389.57200402914,1350.48902454428,315.655511301863
5002.54154419829,1423.82275116495,319.020354381369
5206.28120493343,1750.14433854876,228.051315997062
5075.27002818373,1882.73799224667,181.713534446575
5748.27551743052,1529.93065228635,323.481031820022
5767.78681130295,2022.841594404,188.349098453665
5053.46240118978,2004.97877082535,201.612930384193
4866.61278643901,2041.34781610688,314.848860572841
5070.85918721419,2194.34955216923,222.663356402967
4843.85628267773,1546.53874909215,276.268705443643
5051.29769366603,2021.70149998446,198.715246479058
5309.65356583389,1688.16435006733,305.776891657737
5132.64612072083,1535.78884583289,228.19040597271
5705.86743460507,1658.19330789203,214.86124564869
5904.24456255362,1962.72458407561,265.211193570425
4554.29902725254,1498.61847259509,231.378073317573
4256.90929038038,1340.21931496333,189.689854327537
5205.57814637157,1670.89802730132,214.649664930992
4432.57740658752,1748.43410641156,294.324332904274
5276.41629215974,1760.09538095384,229.431291979039
5330.32461362633,1562.94984529016,247.412261443175
4960.72030672154,2301.50859334972,209.88947220039
5233.58595781023,1677.53677428826,170.141589965865
5070.10270786402,1589.51705843454,317.65468639768
5436.65099482037,2128.65204030477,279.577699655333
4916.77375857853,1985.05947577657,309.206288855776
6712.77776316491,2280.46279382378,279.549383498017
5006.59173622979,1798.31503574815,330.065880858943
4936.44828951344,2281.82087250362,245.331334087218
5840.61489432207,1574.31424928913,196.221604850919
5083.09257683919,1709.85150649194,328.022689579455
5179.89891988592,1483.60116966217,281.711213987898
4768.75840730554,1431.82724699034,251.888159899865
4870.35378240692,1435.86733657355,384.519513380733
4785.25213531351,1366.23621371433,270.507702605508
5644.96546493872,1713.00114133101,270.219238466227
4919.38689541533,2094.63244186292,178.676598252208
4489.11031209992,1577.55435713062,189.833157923269
5570.98139190579,1754.20341263505,209.460214215364
5010.29965775377,2059.40384482539,234.918519624226
5195.13180610617,1720.42380890926,257.486900059988
5528.27142218253,1931.17875189093,167.653592378538
5442.20170817177,1937.40079330114,262.80735563986
5208.93769511695,1728.09633223567,238.854938177611
5009.68937819271,1457.62931456024,258.543951518793
4835.02045999342,1192.48346661562,234.701223411831
4846.33717629869,1627.31180408782,310.344556483959
4854.24751208221,1536.38447031774,299.716191936974
4858.83673051964,1400.37852197933,266.707702870157
5873.19103289881,1889.89655910477,226.588891514896
5355.64460378924,1725.12836843564,165.253557770846
5707.75360262159,1378.23939901323,340.932485393967
5684.64865173853,2947.41518268806,211.689279723368
5528.18799074124,1726.27142151728,268.934015349713
5489.16061971425,1559.54294791323,157.68971830469
5787.40334628468,2224.58699803359,212.553890898295
5074.87985406567,1591.99693379548,302.040774808133
5729.30862286862,1840.54548731389,274.030078625593
5589.18004613853,2076.47763920672,245.598450647781
5884.30761886606,1857.89531284685,401.28098833776
5395.77950284345,1482.10019714109,259.282230622031
4716.54838900895,2250.30967645018,293.425854828073
5373.07260803196,1686.79973106292,336.212950429451
5162.29299572572,2039.52979152154,219.359011325352
5127.78271888068,1572.12377795822,296.045090636853
5277.0606335281,2166.15838739344,320.975311267938
5291.97804349312,1822.97017448143,328.550576133721
4864.12131884218,1631.9752667928,351.831614767914
5295.41203021239,1645.12655995922,364.208017981223
5454.96176805242,1711.55295007027,288.894867379357
5224.44166914031,1768.18873299825,240.253312372906
4716.71399668231,1817.7997725073,232.524505557303
5414.16332453233,1721.7894641515,394.746785514048
5157.38792690082,1815.74558384231,290.099124348624
5534.93208776713,1549.72934659413,262.797559358523
5029.95250436432,1681.10709871458,206.293137576795
4707.55698913755,1449.53183204916,270.504579854167
5032.04724460502,2148.7646269631,217.393306881702
5766.90218381617,2323.904468434,200.240782732319
4768.80757138447,1593.0474205984,273.708842577549
5145.38027891077,1654.57393900249,239.718785430925
4546.08896844031,1629.83317597786,292.302286741959
4735.29897994694,1675.89328036477,235.099365062852
4025.56621690132,1437.03154655675,303.444861911368
4985.36633008915,1935.28381261334,257.679978770688
5037.14466329468,1546.34553314133,183.6374150839
5348.6632388496,2049.65176526856,300.414881685577
4721.92844457128,1497.33477730726,270.775807791373
4883.56381604264,2011.0924908578,246.03893788899
6362.49504257599,1954.4873540967,253.319916537688
5395.66083599874,1622.5062743805,277.873884502219
4698.28266814031,1798.83959015165,186.71083582056
4478.24640993599,1671.50436306775,214.857048145913
5308.18351773901,1783.0451666559,165.646652395277
5630.6420004647,1686.18084993911,195.962871477038
4983.67635877607,1945.54044482051,246.348553334698
4078.48637586112,1018.13499429391,226.084175337993
5513.73139204838,1978.36651947662,284.797733117522
4726.16814788675,1727.6750964391,248.967314221799
4574.15335138113,1735.43789726329,300.668196559069
5305.31402897069,1700.50657758235,293.862584436014
4413.52416916498,1423.32286751782,369.595025480431
5502.45035159591,2544.26963206922,181.585852910496
4809.11432925418,1682.89193250256,193.858415952104
5466.92241831774,1849.78486756822,260.129753352002
4222.55173896321,1505.66996607149,151.127231831578
4988.48135683296,1653.23104055964,266.074257544656
4635.8532325674,1779.58543707663,148.462151954224
6240.98250758368,1717.03595419987,372.926171884648
5319.37784537628,1731.63901957187,224.738779196418
5561.78480727616,1873.88772858597,329.222025131237
4915.5937101723,1186.89668235571,269.610024709117
4934.18529860613,1701.78745896677,194.53518669775
5520.57703412424,1683.15166204454,204.859179508387
4986.02111313355,1900.60328068493,226.47488821957
5879.84595586542,1935.02697864248,284.527228559778
4897.39228959897,1581.95142565599,318.051500675411
5365.64071934522,2001.94841610763,330.766778321659
4775.77313299448,1405.27549927957,325.953319462546
5036.37989932094,1451.58013899353,243.357188693214
5399.91046627035,1636.00939850948,310.39858727062
5117.10173910744,1811.79814400597,330.96643356797
5459.21855679639,1574.72739977593,283.630941243955
5547.61190909318,1856.74091504523,246.502603117227
5317.98107228782,2007.96333976091,243.367033219409
4930.85531154835,1732.13156050949,217.146577965169
5733.80610278498,1773.95769660871,285.47983147874
4134.56358712067,1616.0963772556,208.756085948375
5541.01171955114,1663.08305887816,328.569146446282
4642.68323706261,1307.68111658931,233.854213027854
4080.71603705357,1586.33068984462,348.123262545848
4854.77165877018,1524.61619401094,185.648316153115
5542.07059583942,1640.58926894794,282.625596682253
4743.49371310138,1301.34615097136,199.510685267771
4541.79923957131,1580.29022011323,171.275295717341
4798.42359446824,1581.33041282095,234.72918690673
5752.24519379854,1635.34879757771,408.474775593495
5674.59562333545,1660.99183737238,293.970378242734
4986.55205753597,1237.79284061245,214.796353910435
4743.24114978131,1424.76448958777,184.776205613112
5048.5428729703,1717.78339121549,160.414763603725
6127.02666316721,1801.34834226792,254.003700471766
4594.45735361292,1541.062330061,240.349346931755
5328.58813329252,1787.63280692658,273.750896720692
5449.96047003253,1550.55689899078,239.826640717612
4637.33778546425,1505.14278752071,195.423648539229
6312.91565449439,2369.76399258498,217.501461007645
4550.96516641307,1750.37771789252,122.368152977146
5347.1884283704,2069.54304724559,205.097965519567
4670.96308092734,2364.31856730931,221.555096535554
4841.48956393679,1830.61868675228,202.572010451632
5094.49830003549,1463.52979078418,358.667614956415
4876.26722396871,1712.3129771626,311.396197941871
6103.50898434091,1695.91645398235,225.729797049304
6137.58416417002,1880.05539018626,232.646004535194
5036.41280293157,1753.59142912947,245.311942567888
5582.94974350101,1968.75732083853,211.451232065558
5869.31293741776,1587.13585968352,358.964217321797
5074.04423894784,1736.33694965503,249.880578946811
5687.28922677059,2179.67101457746,329.970464960563
4983.3132792305,1585.86317563942,155.347439887259
4469.0245520148,1732.46413694831,235.413220806165
6272.91668116944,1732.88816390463,170.860444909345
4863.4723677856,1858.06526029203,265.114697228599
4836.79516124418,1368.51337767572,271.266803166477
5159.99295263772,1635.28620976903,258.519424163847
6514.28744287276,2437.53454802586,221.419463453168
5166.97663258795,1981.3830345589,236.06445713245
6224.88612062662,1841.46522551087,208.366045021201
6551.43387688382,2958.59570670541,210.512086477241
5607.18251735481,2013.49538643813,324.594015570785
5833.57932856958,1870.48169002541,295.216431476885
5069.45427139854,1705.04452246976,246.459701984915
5229.65358543892,1558.82478909171,221.628646052193
4938.57048532549,2334.03025814436,166.383033585573
4833.02495330176,1617.57942785946,165.861713599876
4519.39376926375,1306.02689688261,184.401810832786
5636.8792408539,2047.16496290019,303.695258804261
5536.13339430654,1995.36015464163,215.630633698838
4790.02409243939,1542.86415779417,228.822341146591
4506.38325547668,1517.79528713682,343.424899884922
6139.13181384004,2424.07652854758,194.216983416431
4552.30748053878,1666.21080120117,124.074069287971
5065.63104673026,1532.91575564822,268.138805947493
4655.81286540069,1545.98459195945,199.952539926959
5518.68247808032,1868.88484686911,262.68858008919
5305.69451778307,2033.30077812688,230.392315842412
5319.10998762978,1751.7106002503,251.712148495913
6109.71744256688,2525.94432489812,236.605961199421
4605.8409147728,1676.20406332434,273.39423870051
5005.76114154086,1904.88469479681,262.159711642395
5669.80789018339,1782.11720149532,179.226400565844
5155.82087991098,1461.81128052227,294.197342176937
4966.51779428788,1600.24229529034,220.586986138972
4807.17424774445,1434.38811677035,254.708252207308
4964.19079718245,1849.02674847789,336.47584948637
5491.85726035823,2016.55177143079,261.817182593599
5234.04730287216,1637.94750899763,392.479925172611
5982.52663888667,1833.53471558632,360.511652099169
6048.23792997461,2456.9266491969,233.890405922089
5296.62392755208,1545.57670817874,194.070090991341
5276.84899010207,1467.30207258604,266.002382025324
4998.47179139871,1648.13694679356,155.173211013402
4417.31942752274,1559.56331882817,284.99199004265
5192.53820487739,2529.78031576239,201.603835259231
6157.59249708038,2586.24804424384,271.134833162831
4586.13975983804,1566.77888694949,141.660822799992
5886.81881577031,1932.22404117771,183.659773533351
4774.30772427675,1157.89428053783,310.64191541518
5171.78309916372,1204.38221118137,362.523312259039
4104.74578799078,1606.22584458745,192.461149851644
5609.30735411219,2144.1258524286,214.065488498907
4351.17364046892,1585.8924033963,239.608651848954
5154.31605502956,2026.16879778309,301.774264758851
4537.45303019462,1497.8231816389,246.717279573958
4962.1204673898,1355.46441410902,330.370877615168
5687.53315922455,2232.15121692614,188.913581480525
5259.8849304165,1670.1303124545,300.639217695072
5382.16811114172,1578.10475976313,300.493328134117
5470.89986744531,1546.04463413213,229.825769999299
6291.46052065204,1532.68097744905,314.9377087569
4620.84773204264,1883.54213616101,176.59431504033
4369.60103532993,2115.98619279464,202.657425508814
4823.56313745188,1627.48621343901,263.306365145469
5125.46882994863,1264.27672610811,247.262322428314
5272.10276324112,1877.97061828951,259.169999901146
5667.51221174937,2076.74884167464,222.203917286393
5339.36321605501,1998.30992997095,200.940322061662
6012.97920567451,2340.04287979446,216.367063190211
5491.84475635436,2132.0366451496,329.138584229618
5736.29959659728,1980.58848374968,231.789815803566
5129.84087251426,1878.67904643707,195.480229590994
5415.31102555978,2486.61642402259,204.90931926923
5539.69288663856,1716.8891925446,193.065727720264
5595.05139274921,1919.45559641038,167.665261377531
5070.83098854578,1669.27549086394,182.452382432257
5783.79788111821,1607.49104525921,337.182218040774
5385.54238228936,2085.92149647913,232.486180988518
5144.250552127,1749.2323320524,214.796686731681
5095.25533669464,1580.93954265434,168.51247605443
5969.3872666363,1510.23116734333,226.17975799613
5087.78339060065,1730.79998739093,330.798737013066
4848.41012387839,1664.75943801971,175.078677954991
5209.50943579869,1449.66844962428,365.922052269085
5228.23337565331,1935.1272000954,162.590098516373
5587.08706408941,1980.10777390049,314.640921104801
4736.49726342044,1752.04875334917,195.011321192794
4885.03309489571,1707.3210306079,239.080964332022
4567.75508919168,1892.74817042743,180.448868614355
5260.28682217088,1505.06631120406,293.42180723208
4959.78136924946,1468.22459417649,195.932525864812
4638.32801610441,1945.64476100102,298.674138096099
4910.37410796054,1770.73735419951,243.720726312789
5106.8432813634,1431.45979578989,256.95519314411
5031.1475338739,1834.95460399004,362.867540610974
4923.20612771593,1484.03402838162,357.935515495704
5113.57818453121,1651.02042504933,263.801165252315
5152.19189606587,1853.64209725008,271.021624470997
5046.47626066699,1596.783821038,270.339341466566
4945.09779039407,1568.46271465742,235.888172209297
5170.15064891787,1607.85044980288,219.386491841803
5197.19917094703,1862.33911498005,305.624866493466
5648.86482299384,2129.17659414177,250.05723256933
5418.15539882274,1390.61460593897,221.651090435483
5243.14181065525,1607.97803741216,122.258857260328
4749.25881251478,2448.68345017168,263.926654248867
4839.97229151346,1282.61484027589,184.844498921406
5537.93296180695,1997.05684636729,190.373616615785
5106.88952059507,1843.9139409459,307.790078582749
6117.28408695695,2174.6305173985,193.576115544351
5855.22311816928,2128.43704053438,225.561972996079
4762.04134810924,1451.85055477683,298.301458911016
4346.1133029197,1248.76597399331,311.812660153507
4855.81110113226,1344.93042614663,315.702326260089
4303.05570147836,1548.05547885361,227.506810444214
5207.44465375778,1899.17139803111,323.721438603907
4499.19608262251,1359.38500114623,175.78121578144
5018.37553513471,1663.16480021467,216.486831868966
4844.45642639429,1813.55839302397,312.974933755515
5166.1270631613,1475.03443985743,255.778178516382
5345.32511741239,2152.18430451339,211.951684174697
5283.63079942779,1588.60361740514,284.753577907892
5066.66698015077,1685.39696977802,275.196098942475
5704.37740487921,2153.45929932854,223.190646483604
4996.67616203195,2161.79659335053,273.807219148967
5110.13630005932,1403.36727035707,274.69601712894
5040.05435255745,1993.8844687206,295.888488280794
5620.03667559275,1607.98679255399,229.473592960422
5136.58543200675,2291.29187246672,213.105142620988
5195.12227654553,1705.0327475164,375.623838834395
4910.18564438311,1552.49332640491,322.537149297732
5279.19423025258,2080.925550224,214.436362731258
5366.60287474685,1754.30875171822,278.462423845438
5730.69731132411,1669.75453989174,306.638424473244
5714.47914464557,1489.41159932845,238.037765764597
5151.51980143871,1686.63164296671,235.294982025037
5402.15089154723,1619.1161877711,300.725274082421
5117.58073256889,1785.23899110373,191.170313655244
5548.11585699343,1774.94029131366,272.122088897402
5442.27940821445,1704.06530087311,235.948614360539
5026.06188513076,1320.67157934022,283.600520597252
4860.24694136662,1599.48618934415,232.474972354372
4488.15641790467,1901.24313223204,239.62909990166
5903.86058855979,1479.69999020009,210.943802987897
4799.18789207049,1743.30175770681,249.3090695375
4804.70732342354,1650.90431326378,420.113348195814
5176.71889493703,1820.85125129264,196.069302325106
5496.69118652615,1398.69288159948,282.815961766152
4954.33403960502,1454.92546116327,325.825176371213
4496.49748075415,1852.58505021867,244.331905585552
5271.23182794851,2338.32222589642,336.291667090851
4430.71627965741,1251.43848375278,212.486302842598
5272.57883062019,1437.10824749064,262.35850169543
4446.24172845735,1313.71366501987,226.580257992886
5431.38234735457,2024.99654647368,265.883952702972
4683.34756239874,2015.75861693401,289.375853144312
4979.75235455144,1781.02441488988,226.465061470343
4586.45730501286,1586.05000532821,214.739690154241
5344.49383709175,1944.20835587108,293.731358991005
5569.46084922713,1661.95817909134,265.397953981012
5427.48872043303,1925.4848312187,185.599085899835
5987.57035906578,1668.88083981796,230.129538875943
5594.55672225011,1853.9730416912,355.155057223556
4197.67579797727,1180.9256901347,233.017357343234
5761.35200290116,2082.52073061978,218.791324666222
5289.38148647913,1452.41310615813,210.008493737999
4838.74571913232,1829.01966251603,240.932127270869
5074.31088837433,1659.64037723456,327.343555971519
4854.22131210102,1734.11307506554,195.45793217801
6024.20819609455,1671.02514080975,260.134705404897
5223.26749240207,1919.0382699864,254.083113067388
4628.10566144115,1531.0610395324,135.363046991399
5229.30054755073,2254.58041008137,217.775142961351
4694.49779623586,1833.85118021394,267.898631351277
4615.89724261732,1093.62740460237,240.317421640855
5308.91478116091,1474.32204956014,167.452520501315
5526.55077382971,2280.04156296424,149.656480615962
5241.42772572756,1484.83239685596,236.24294293543
5484.4127932224,1638.21196189656,381.676748217406
5293.92713932668,2038.42807888684,294.220413278369
5399.97592212848,1567.59671399613,242.062162467737
5030.48901527983,1892.0852264854,309.55236163373
5117.4180457849,1545.76992252845,214.082024386123
4690.45096566242,1419.10563774014,207.586540309508
5173.20390925076,1612.02581552573,380.933129619698
5802.36813098511,2145.00186141582,184.623098094092
5167.34331384123,1959.26960223172,268.802863498722
6116.77564952124,1960.29844372535,300.684102283427
4939.3864741783,1553.46051383816,239.866747492844
5663.17178272144,2226.18530079035,284.223406066384
5314.67560775286,1559.50625194772,250.130231116359
5030.2097128537,1636.46493678463,317.975431824574
5810.85907136318,1755.66569237666,278.37884350968
4830.07873171679,1525.53207704662,248.392805645623
6216.58760388368,2008.28245137853,228.709840438318
5095.20297616952,1620.76428869888,313.314754940626
5229.42378646859,1470.9744892045,191.12895026763
5172.14106010791,1828.84419495036,322.075201871962
5886.55644910112,1793.1048397319,365.588990480703
4819.56509317724,1727.47126957371,199.361915579956
5095.37431095604,1657.57776217214,281.025882265054
4850.87919073435,1374.68387053151,205.792324443887
5538.71386826715,1619.07521732862,228.118842030456
6314.50067653373,2629.07870253951,395.78673968852
4823.42032100253,1529.60345645808,250.92876346084
4834.99815025515,1477.43162906066,228.256761033609
5545.63868681592,1941.29557094379,256.840430026716
5524.50567848139,2146.81041462942,270.324413130336
5862.27275316637,2255.38830721592,180.008210317271
5367.97661606512,1764.63527006432,260.336329308258
4840.1308709151,1796.21297566417,237.032344803526
4546.09329880826,1227.75235925614,176.78979596681
5000.62153116946,1816.1879960942,81.9711919920413
5235.52748252599,1952.89190177823,213.388371312606
4491.31718328912,1476.28828853516,222.818955197544
5595.51835510428,1848.03171539565,338.411555624768
5299.71119069297,1282.1889528746,189.570979666169
5328.56607045872,2147.87856683578,331.089177383325
5690.19257684452,2018.98468764752,240.215647721047
5154.51411047469,2045.75072944671,258.116081040883
5009.83356622687,1933.68489019873,183.179588711461
4792.03197148061,1808.24191163369,273.270828639891
5272.21882149076,1828.17251977007,280.089587369801
5016.04482668773,1937.93595610143,160.152453541427
5636.24077698718,1888.53588758168,213.045438168056
5296.76102800758,2022.770681738,254.078376525917
5645.89510122337,2218.29060464919,209.95909180059
5914.14105745198,1963.03734406695,238.175271228871
5997.36889670683,2115.39451058021,210.650076849298
5869.64851574654,2204.21046844226,224.091141882617
5071.49568239629,1765.25362514362,311.757842530619
4692.78085125156,1807.67700258374,189.988152360094
5065.22852280591,1636.79026527699,165.523668006884
4852.0854119194,1184.44318336243,211.201468505868
